22,0,46
22,0,44
23,0,45
24,0,47
23,0,47
22,0,47
23,0,46
23,0,46
23,0,45
13,0,44
23,0,45
14,0,46
13,0,46
23,0,45
21,0,46
22,0,47
14,0,44
23,0,45
23,0,46
23,0,45
13,0,45
24,0,46
23,0,44
21,0,45
23,0,46
15,0,46
23,0,45
21,0,45
22,0,45
25,0,46
26,0,46
24,0,47
23,0,46
22,0,47
24,0,48
24,0,48
25,0,47
22,0,49
23,0,47
23,0,47
29,0,47
24,0,48
24,0,48
23,0,48
24,0,46
25,0,47
24,0,48
24,0,48
14,0,47
24,0,46
23,0,47
15,0,48
25,0,48
28,0,47
26,0,46
24,0,46
24,0,47
24,0,48
24,0,48
14,0,47
14,0,46
24,0,47
22,0,47
26,0,49
24,0,46
24,0,47
24,0,50
24,0,46
24,0,47
15,0,46
24,0,47
24,0,48
24,0,49
23,0,49
25,0,49
25,0,50
26,0,48
26,0,48
27,0,50
26,0,49
24,0,49
25,0,46
13,0,47
23,0,47
23,0,47
25,0,49
24,0,46
24,0,49
25,0,50
24,0,48
26,0,47
23,0,47
24,0,51
24,0,49
26,0,50
25,0,48
24,0,50
24,0,48
15,0,49
26,0,50
25,0,50
24,0,49
14,0,49
31,0,48
27,0,49
15,0,49
25,0,48
26,0,49
28,0,49
14,0,49
25,0,50
27,0,50
26,0,48
25,0,50
14,0,49
14,0,49
14,0,50
27,0,49
26,0,49
25,0,50
25,0,49
15,0,49
25,0,49
26,0,50
24,0,49
26,0,49
15,0,48
25,0,48
26,0,48
24,0,49
26,0,49
25,0,49
26,0,49
30,0,48
15,0,49
26,0,49
32,0,48
24,0,50
27,0,48
26,0,50
28,0,50
28,0,50
25,0,49
27,0,49
26,0,49
25,0,50
25,0,49
29,0,48
25,0,49
25,0,51
26,0,51
28,0,51
27,0,51
26,0,51
26,0,50
35,0,51
32,0,50
31,0,50
28,0,49
30,0,50
27,0,51
28,0,51
28,0,50
30,0,51
31,0,52
33,0,50
26,0,49
34,0,49
31,0,50
32,0,50
30,0,52
32,0,51
27,0,51
27,0,51
15,0,50
31,0,51
31,0,50
32,0,50
32,0,50
23,0,50
26,0,50
30,0,51
25,0,51
32,0,52
24,0,52
30,0,51
15,0,51
26,0,52
31,0,51
16,0,49
31,0,49
31,0,52
31,0,51
26,0,50
24,0,50
14,0,51
30,0,50
26,0,50
23,0,51
26,0,50
29,0,50
30,0,49
31,0,49
26,0,51
29,0,51
25,0,52
29,0,50
30,0,50
30,0,49
28,0,51
31,0,50
26,0,49
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
54,0,70
43,0,71
55,83,71
48,0,72
55,0,73
45,83,72
45,0,72
55,0,72
54,84,73
55,83,72
53,0,70
45,0,72
55,0,72
56,83,72
55,0,73
53,0,71
45,82,71
54,82,70
52,82,70
52,0,71
54,82,71
46,82,71
54,0,71
52,82,71
52,0,71
49,82,71
43,0,72
48,0,72
48,84,72
51,83,71
43,82,71
50,83,71
47,0,71
53,0,70
46,83,71
55,0,72
48,0,71
54,83,71
51,0,70
53,82,70
54,83,71
49,0,72
52,82,70
44,81,69
50,82,70
52,82,70
52,82,71
53,0,71
53,82,71
43,0,71
45,0,71
49,0,70
45,0,72
51,0,71
53,0,70
43,83,71
52,0,70
44,0,70
51,0,70
51,82,70
42,0,70
53,82,71
49,0,69
52,0,69
45,0,71
53,0,71
50,0,69
50,83,71
53,0,71
51,83,71
54,0,72
55,82,71
47,83,72
54,83,73
51,0,71
48,0,71
45,0,72
49,0,71
50,0,69
46,84,72
55,84,72
54,0,71
53,0,71
54,82,71
44,83,72
45,0,71
46,83,72
55,83,72
55,84,72
47,0,71
43,82,70
53,81,70
47,83,72
45,82,71
49,0,72
46,0,71
49,83,71
44,0,72
45,0,72
42,0,70
43,83,71
45,0,72
44,82,70
44,0,71
44,0,71
55,82,71
52,0,70
49,0,70
44,82,70
53,83,72
46,0,72
52,0,71
54,0,71
52,0,70
43,0,71
51,0,70
45,0,69
43,0,68
42,0,69
42,0,68
39,0,60
54,0,34
25,86,0
76,0,35
28,82,0
78,0,38
24,0,0
74,0,38
35,0,0
75,0,39
33,0,0
73,0,39
36,0,0
70,0,35
30,0,0
71,0,39
32,0,0
73,0,40
37,0,0
69,0,38
38,0,0
73,0,42
43,0,0
67,0,40
33,0,0
70,0,39
42,0,0
70,0,41
39,0,0
67,0,39
40,0,0
69,0,40
33,0,0
69,0,40
33,0,0
60,0,34
43,0,0
69,0,40
42,0,0
71,0,42
36,0,0
69,0,40
39,0,0
79,0,47
34,0,0
69,0,38
34,0,0
69,0,38
31,0,0
71,0,38
30,0,0
68,0,35
33,0,0
57,0,40
36,0,0
64,0,36
32,0,0
53,0,37
32,0,0
73,0,36
33,77,0
70,0,39
34,0,0
74,0,40
38,0,0
68,0,37
34,0,0
63,0,36
36,0,0
51,0,36
34,0,0
67,0,37
37,0,0
59,0,41
42,0,0
65,0,37
38,0,0
66,0,37
22,0,0
66,0,39
37,0,0
56,0,39
31,0,0
58,0,42
31,0,0
76,0,39
34,0,0
72,0,41
35,0,0
73,0,43
38,0,0
65,0,38
42,0,0
55,0,40
40,0,0
72,0,39
35,0,0
14,76,44
35,0,0
67,0,39
34,0,0
72,0,42
31,0,0
72,0,41
19,0,0
72,0,40
17,0,0
67,0,37
36,0,0
63,0,37
28,0,72
28,0,0
22,0,0
28,0,0
28,0,0
24,0,38
31,0,0
29,0,0
23,0,0
27,0,0
29,0,0
22,0,34
18,0,0
21,0,0
20,0,0
25,0,0
29,0,0
30,0,0
27,0,0
28,0,0
25,0,39
28,0,0
31,0,0
32,0,0
28,0,0
32,0,0
32,0,0
24,0,0
28,0,0
23,0,0
24,0,0
28,0,0
23,0,0
28,0,0
26,0,0
24,0,0
30,0,0
28,50,42
29,0,0
30,0,40
28,0,0
28,0,0
20,0,0
26,49,39
30,0,0
32,0,43
29,0,0
27,0,0
21,47,38
12,47,0
13,48,0
13,46,0
18,44,0
12,47,38
11,45,0
12,45,0
15,49,40
12,45,0
20,43,0
8,37,0
12,38,32
10,43,0
20,52,45
13,38,31
9,40,0
9,38,0
9,41,0
12,46,0
17,44,0
23,61,52
15,48,0
17,52,0
16,49,0
16,49,0
17,49,0
24,56,45
16,49,0
18,49,0
16,47,0
16,47,0
15,45,0
14,49,40
14,46,0
13,43,0
14,47,37
13,46,0
15,47,0
13,49,39
13,45,0
14,43,0
13,45,36
14,44,0
16,45,36
15,40,34
10,39,0
10,43,0
12,42,0
10,41,0
12,40,0
19,47,0
17,44,0
10,43,0
10,47,39
15,47,0
10,38,0
16,51,0
16,50,0
15,46,0
17,48,0
16,47,0
18,45,0
16,51,0
17,45,0
15,47,0
15,48,0
15,0,32
17,0,32
19,0,35
17,0,34
17,0,0
19,0,33
17,0,31
17,0,32
17,0,0
16,0,31
15,0,30
18,0,0
16,0,0
16,0,0
17,0,32
17,0,0
16,0,34
16,0,36
16,0,32
19,0,33
16,0,34
15,0,0
18,0,32
14,0,0
15,0,0
14,0,32
19,0,32
9,0,35
19,0,30
16,0,32
17,0,32
19,0,39
18,0,37
21,0,35
22,0,37
20,0,35
17,0,37
20,0,38
20,0,34
19,0,37
25,0,37
22,0,35
20,0,36
22,0,38
22,0,37
20,0,36
19,0,37
20,0,37
21,0,39
23,0,36
20,0,35
22,0,38
21,0,39
21,0,39
22,0,37
24,0,36
21,0,36
21,0,37
20,0,38
22,0,36
20,0,36
22,0,36
20,0,36
21,0,35
21,0,37
18,0,38
22,0,38
20,0,37
22,0,38
21,0,37
22,0,36
20,0,36
20,0,37
22,0,39
22,0,37
24,0,39
24,0,39
21,0,39
25,0,40
24,0,39
25,0,39
24,0,39
24,0,40
25,0,40
25,0,39
25,0,40
23,0,40
26,0,41
24,0,38
24,0,40
25,0,40
25,0,40
25,0,40
24,0,40
24,0,39
24,0,38
23,0,40
23,0,39
24,0,40
24,0,40
24,0,40
24,0,39
25,0,40
25,0,39
24,0,40
24,0,39
25,0,40
24,0,39
23,0,39
24,0,40
25,0,40
25,0,39
24,0,41
25,0,40
23,0,38
23,0,39
22,0,38
22,0,40
26,0,42
23,0,41
23,0,39
24,0,39
26,0,41
26,0,41
26,0,40
27,0,42
26,0,42
27,0,42
26,0,41
22,0,42
27,0,43
29,0,42
25,0,42
26,0,42
27,0,42
26,0,42
27,0,43
26,0,42
25,0,40
25,0,41
26,0,43
25,0,42
25,0,42
27,0,41
25,0,42
26,0,42
25,0,41
26,0,41
26,0,42
24,0,42
26,0,42
26,0,43
25,0,42
26,0,41
26,0,41
26,0,42
26,0,43
27,0,41
26,0,43
25,0,42
27,0,41
24,0,41
26,0,41
25,0,41
24,0,42
27,0,42
26,0,41
28,0,43
26,0,42
28,0,43
26,0,42
27,0,42
27,0,42
24,0,40
26,0,42
27,0,43
27,0,43
28,0,44
28,0,43
28,0,45
28,0,45
28,0,44
28,0,44
28,0,44
28,0,44
28,0,44
27,0,44
29,0,44
28,0,44
27,0,42
27,0,44
28,0,44
28,0,44
28,0,44
28,0,44
27,0,44
29,0,44
27,0,44
30,0,44
27,0,44
27,0,44
30,0,44
27,0,44
28,0,44
29,0,44
27,0,44
26,0,43
27,0,42
27,0,43
29,0,44
27,0,43
29,0,44
27,0,43
27,0,44
29,0,44
28,0,44
27,0,45
28,0,44
28,0,44
27,0,44
27,0,44
24,0,44
28,0,44
28,0,44
28,0,44
28,0,43
28,0,43
29,0,44
27,0,44
27,0,42
26,0,42
27,0,43
27,0,43
29,0,44
29,0,45
30,0,45
29,0,45
28,0,45
28,0,45
29,0,45
30,0,45
29,0,44
29,0,46
29,0,45
28,0,45
28,0,45
29,0,44
29,0,46
28,0,46
28,0,46
30,0,46
30,0,46
29,0,45
28,0,45
29,0,47
28,0,46
30,0,45
29,0,46
30,0,46
29,0,46
28,0,46
28,0,46
29,0,45
30,0,45
27,0,45
29,0,45
29,0,45
28,0,46
26,0,45
28,0,45
28,0,46
29,0,46
28,0,45
27,0,46
29,0,45
29,0,44
28,0,46
29,0,46
26,0,45
30,0,46
28,0,46
29,0,45
30,0,45
28,0,45
30,0,46
29,0,45
30,0,45
28,0,45
28,0,47
28,0,44
26,0,45
27,0,45
28,0,46
28,0,46
28,0,47
29,0,47
30,0,47
31,0,48
29,0,47
31,0,48
30,0,48
29,0,47
25,0,47
29,0,47
30,0,47
28,0,47
29,0,47
29,0,48
30,0,47
30,0,47
30,0,46
29,0,47
28,0,47
29,0,48
29,0,48
28,0,46
28,0,47
27,0,46
30,0,47
28,0,47
27,0,46
27,0,46
25,0,46
28,0,46
17,0,47
29,0,47
28,0,48
29,0,47
27,0,47
29,0,46
30,0,46
30,0,47
29,0,47
29,0,47
28,0,47
27,0,47
29,0,47
25,0,46
29,0,48
30,0,47
29,0,47
30,0,46
29,0,46
29,0,47
26,0,47
27,0,47
29,0,48
29,0,47
27,0,46
28,0,45
30,0,47
28,0,46
27,0,47
28,0,48
27,0,47
29,0,47
27,0,47
29,0,48
28,0,48
30,0,47
18,0,49
28,0,49
30,0,48
30,0,49
18,0,49
29,0,50
25,0,48
30,0,48
30,0,47
29,0,48
28,0,47
30,0,49
30,0,49
30,0,48
29,0,49
31,0,48
30,0,48
29,0,49
29,0,49
30,0,49
29,0,49
29,0,48
31,0,49
29,0,49
19,0,47
30,0,48
19,0,48
31,0,48
17,0,48
30,0,48
30,0,49
29,0,49
30,0,48
31,0,50
31,0,49
31,0,48
32,0,51
25,0,47
30,0,47
31,0,47
30,0,49
30,0,48
29,0,47
31,0,48
31,0,49
31,0,49
30,0,49
30,0,50
31,0,49
32,0,48
31,0,48
31,0,48
30,0,48
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
46,0,66
41,0,60
34,0,56
36,0,58
37,0,65
47,0,67
39,0,65
39,0,60
32,0,57
34,0,62
42,0,66
41,0,66
44,0,65
40,0,66
41,0,61
35,0,62
38,0,61
41,0,65
42,0,67
44,0,67
45,0,67
44,0,66
43,0,64
40,0,64
41,0,63
39,0,64
43,0,67
47,0,66
42,0,65
43,0,66
44,0,66
45,0,65
38,0,60
39,0,62
45,0,65
46,0,66
42,0,65
44,0,67
48,0,68
43,0,67
47,0,67
43,0,65
41,0,65
48,0,68
43,0,66
38,0,60
39,0,63
43,0,67
43,0,66
41,0,66
44,0,66
43,0,65
43,0,65
45,0,67
44,0,67
46,0,67
45,0,66
42,0,65
43,0,65
41,0,63
41,0,64
43,0,65
44,0,66
43,0,66
43,0,65
44,0,66
43,0,66
45,0,65
40,0,59
36,0,59
43,0,63
44,0,65
47,0,67
44,0,67
47,0,67
44,0,62
36,0,57
39,0,60
41,0,63
42,0,65
43,0,64
42,0,65
45,0,62
39,0,64
48,0,66
42,0,65
44,0,66
46,0,66
48,0,67
46,0,64
42,0,65
45,0,67
47,0,66
42,0,64
46,0,66
42,0,61
55,0,38
0,0,46
0,0,46
0,0,47
0,0,46
0,0,45
0,0,47
0,0,49
0,0,45
0,0,43
0,0,44
0,0,44
0,0,43
0,0,44
0,0,42
0,0,43
0,0,44
0,0,45
0,0,43
0,0,46
0,0,45
0,0,46
0,0,45
0,0,45
0,0,45
0,0,45
0,0,45
0,0,44
0,0,43
0,0,44
0,0,46
0,0,44
0,0,45
0,0,43
0,0,42
0,0,44
0,0,45
0,0,43
0,0,45
0,0,48
0,0,44
22,0,0
0,0,47
0,0,46
0,0,45
0,0,47
0,0,43
0,0,46
0,0,44
0,0,43
0,0,45
0,0,44
0,0,44
0,0,45
0,0,46
0,0,44
0,0,44
0,0,45
0,0,45
0,0,45
0,0,46
0,0,38
0,0,48
24,0,0
0,0,44
0,0,44
0,0,46
0,0,47
0,0,44
0,0,46
0,0,44
0,0,43
0,0,44
0,0,44
29,0,0
29,0,0
29,0,0
29,0,0
26,0,0
31,0,0
29,0,0
30,0,0
29,0,0
30,0,0
24,0,0
20,0,0
24,0,0
26,0,0
43,70,0
47,70,0
51,73,0
49,71,0
49,70,0
47,0,0
36,68,0
43,73,0
49,75,0
48,72,0
46,73,0
47,68,0
20,0,0
30,0,0
30,0,0
30,0,0
30,0,0
27,0,0
20,48,41
32,0,0
29,0,0
36,0,0
30,0,0
27,0,0
30,0,0
30,0,0
28,0,0
25,0,0
24,0,0
24,0,0
24,0,0
23,0,0
25,0,0
31,0,0
32,68,57
47,73,0
48,74,0
48,72,0
47,73,0
47,71,0
43,0,0
46,0,0
43,68,0
44,0,0
27,48,0
12,43,0
11,43,35
14,45,0
13,43,0
40,0,0
13,0,0
12,44,0
12,44,0
13,44,0
11,44,0
17,48,0
20,43,0
9,46,0
25,47,0
9,47,0
11,47,0
34,0,0
13,41,76
9,36,0
28,70,0
17,56,0
17,58,44
20,60,0
20,56,0
26,50,0
14,68,0
20,51,38
19,56,0
19,53,0
17,55,0
26,51,0
12,44,0
12,44,0
11,44,0
11,42,35
11,43,0
16,48,0
18,46,0
11,43,36
13,42,0
12,43,0
11,41,0
12,43,0
12,46,40
9,43,37
10,45,0
21,42,0
11,46,0
45,0,0
20,41,0
12,46,0
10,47,0
12,51,0
16,54,0
14,51,0
17,54,0
18,59,0
22,58,0
18,41,0
15,56,44
17,57,0
18,54,41
15,53,0
18,54,0
23,0,0
21,0,0
26,0,38
22,0,37
26,0,34
25,0,38
21,0,36
18,0,0
20,0,35
20,0,0
18,0,36
15,0,41
24,0,37
27,0,42
21,0,39
14,0,38
22,0,39
15,0,38
16,0,0
17,0,0
20,0,39
19,0,38
20,0,36
20,0,38
19,0,35
19,0,37
29,0,39
21,0,39
29,0,38
29,0,37
30,0,40
28,0,39
27,0,40
23,0,40
29,0,39
22,0,39
23,0,40
23,0,40
29,0,39
28,0,39
31,0,44
28,0,41
22,0,38
28,0,39
29,0,39
29,0,38
28,0,38
28,0,38
22,0,40
28,0,40
23,0,40
28,0,38
28,0,38
30,0,41
28,0,43
22,0,38
23,0,39
29,0,39
27,0,39
29,0,39
22,0,40
29,0,39
29,0,38
22,0,38
30,0,40
31,0,41
29,0,40
29,0,40
30,0,41
31,0,43
29,0,42
30,0,41
30,0,40
30,0,40
22,0,41
32,0,41
31,0,42
30,0,40
30,0,41
30,0,42
24,0,43
30,0,41
31,0,42
30,0,40
30,0,42
29,0,41
30,0,41
29,0,40
28,0,42
29,0,41
30,0,41
30,0,42
30,0,42
29,0,40
30,0,40
30,0,41
30,0,40
29,0,40
30,0,41
30,0,41
30,0,40
31,0,41
30,0,42
29,0,41
29,0,41
29,0,41
30,0,41
30,0,42
23,0,41
30,0,41
30,0,42
28,0,44
32,0,43
32,0,45
32,0,44
31,0,42
22,0,43
24,0,47
23,0,40
34,0,45
32,0,45
32,0,44
33,0,43
31,0,43
33,0,44
32,0,44
32,0,43
33,0,44
32,0,46
32,0,44
32,0,44
32,0,43
31,0,42
31,0,44
32,0,43
33,0,43
34,0,44
30,0,43
34,0,43
32,0,43
31,0,44
34,0,44
31,0,42
23,0,43
24,0,42
32,0,42
32,0,43
31,0,42
32,0,43
33,0,43
31,0,42
31,0,42
30,0,43
32,0,43
33,0,43
32,0,43
32,0,43
32,0,44
32,0,43
32,0,43
33,0,43
32,0,43
32,0,44
32,0,44
34,0,45
32,0,45
33,0,44
33,0,45
32,0,44
32,0,43
34,0,45
32,0,44
33,0,44
32,0,44
33,0,44
33,0,44
34,0,45
32,0,45
23,0,44
33,0,45
33,0,46
32,0,44
32,0,43
32,0,44
33,0,44
32,0,43
33,0,44
34,0,46
32,0,44
32,0,44
32,0,44
33,0,45
32,0,43
33,0,44
33,0,44
33,0,45
32,0,44
32,0,44
24,0,44
32,0,45
32,0,44
33,0,44
33,0,45
32,0,45
31,0,44
31,0,43
32,0,43
31,0,44
31,0,44
32,0,45
32,0,44
36,0,47
24,0,50
26,0,47
25,0,53
32,0,47
34,0,47
33,0,45
33,0,46
34,0,47
24,0,46
34,0,45
32,0,45
32,0,45
24,0,46
33,0,46
32,0,47
24,0,46
33,0,45
34,0,46
33,0,45
24,0,46
34,0,46
34,0,46
33,0,46
35,0,46
34,0,45
31,0,46
34,0,46
24,0,46
33,0,46
35,0,46
34,0,46
33,0,45
33,0,45
24,0,45
34,0,47
34,0,45
34,0,45
32,0,45
33,0,45
33,0,45
33,0,45
34,0,48
35,0,46
25,0,46
33,0,46
32,0,44
33,0,46
34,0,46
24,0,45
33,0,46
33,0,45
25,0,47
35,0,47
24,0,47
24,0,47
35,0,48
23,0,49
24,0,47
34,0,46
35,0,47
34,0,46
35,0,47
34,0,46
34,0,47
35,0,46
35,0,47
23,0,47
25,0,47
36,0,48
36,0,47
35,0,47
25,0,46
34,0,46
34,0,48
26,0,47
24,0,48
34,0,45
24,0,46
24,0,47
35,0,47
33,0,47
24,0,47
33,0,47
33,0,48
23,0,45
34,0,46
25,0,47
33,0,45
32,0,47
34,0,45
36,0,47
34,0,47
34,0,47
33,0,47
24,0,47
35,0,46
33,0,47
32,0,45
25,0,48
25,0,47
34,0,47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
58,82,72
58,82,72
58,82,72
56,82,72
58,83,73
58,83,73
58,83,73
58,83,73
58,82,72
56,81,71
56,82,71
58,82,72
58,83,73
58,82,72
57,81,71
57,82,72
56,81,71
57,82,71
59,83,73
58,82,71
57,81,71
56,82,71
56,81,71
56,81,71
56,81,71
55,82,71
57,82,72
57,81,71
56,81,71
57,81,71
56,82,71
57,82,72
58,83,73
58,82,72
58,82,72
59,82,72
57,82,72
56,81,71
55,82,71
57,81,71
57,82,72
57,82,71
56,82,72
55,82,71
57,81,71
56,82,71
58,82,72
58,83,73
57,81,71
57,82,72
57,81,71
58,82,71
57,81,71
57,81,71
58,82,72
58,82,72
58,82,72
58,82,72
57,81,71
58,83,72
58,83,72
58,83,72
57,82,72
56,81,70
56,82,71
57,82,71
55,82,72
57,81,70
56,81,71
57,81,71
57,81,71
56,81,70
55,81,70
57,82,72
58,82,71
57,81,72
57,81,71
56,81,70
56,81,71
56,82,71
57,82,71
56,81,71
57,82,71
57,82,72
57,82,72
57,82,72
57,83,73
58,82,72
58,82,72
58,82,72
57,82,71
58,83,72
56,82,72
57,82,72
57,82,71
57,82,72
57,82,72
57,82,71
57,82,72
57,81,71
58,81,71
57,81,71
58,81,71
56,80,70
56,81,70
56,80,70
21,73,36
15,71,39
41,0,0
15,70,39
22,56,0
26,55,0
23,55,0
28,57,0
27,57,0
24,58,0
26,57,0
40,81,66
24,54,0
19,55,0
43,0,0
15,63,36
51,0,0
14,62,33
46,0,0
15,63,35
26,55,0
39,0,0
15,61,35
21,56,0
22,57,0
27,54,0
22,55,0
23,54,0
22,57,0
18,53,0
21,56,0
28,57,0
23,56,0
26,58,0
28,58,0
25,82,68
22,83,69
22,54,0
21,55,0
23,83,69
24,58,0
29,55,0
21,58,0
42,82,67
26,60,0
41,83,69
82,0,0
15,68,37
79,0,0
15,68,39
30,84,70
37,82,68
25,81,66
54,0,0
14,62,33
31,54,0
24,60,0
37,0,0
12,53,0
15,85,70
22,83,69
26,58,0
33,54,0
40,83,68
24,84,68
39,81,66
26,55,0
19,54,0
61,0,0
